Date,Open,High,Low,Close,Change,%Change,Volume,Company,Average Price,Market Cap,Turnover Rate,FB,Trading Value,MA5,Volatility
2024-04-08,5882.35,6470.59,5882.35,6470.59,294.1199999999999,4.761943310661266,200.0,HBH,6274.509999999999,1294118.0,28.57142857142857,100.0,1294118.0,6235.294,10.000085000042496
2024-04-09,6176.47,6176.47,6176.47,6176.47,-294.1199999999999,-4.545489669411906,0.0,HBH,6176.47,0.0,0.0,50.0,0.0,6235.294,0.0
2024-04-10,5882.35,5882.35,5882.35,5882.35,-294.1199999999999,-4.761943310661266,200.0,HBH,5882.350000000001,1176470.0,50.0,0.0,1176470.0,6176.47,0.0
2024-04-11,5882.35,5882.35,5882.35,5882.35,0.0,0.0,200.0,HBH,5882.350000000001,1176470.0,100.0,0.0,1176470.0,6117.646,0.0
2024-04-12,5882.35,5882.35,5882.35,5882.35,0.0,0.0,0.0,HBH,5882.350000000001,0.0,0.0,0.0,0.0,6058.822000000001,0.0
2024-04-15,5882.35,5882.35,5882.35,5882.35,0.0,0.0,0.0,HBH,5882.350000000001,0.0,0.0,0.0,0.0,5941.174000000001,0.0
2024-04-16,5882.35,5882.35,5882.35,5882.35,0.0,0.0,0.0,HBH,5882.350000000001,0.0,0.0,0.0,0.0,5882.35,0.0
2024-04-17,5882.35,5882.35,5882.35,5882.35,0.0,0.0,0.0,HBH,5882.350000000001,0.0,0.0,0.0,0.0,5882.35,0.0
2024-04-19,5882.35,5882.35,5882.35,5882.35,0.0,0.0,0.0,HBH,5882.350000000001,0.0,0.0,0.0,0.0,5882.35,0.0
2024-04-22,5882.35,5882.35,5882.35,5882.35,0.0,0.0,0.0,HBH,5882.350000000001,0.0,0.0,0.0,0.0,5882.35,0.0
2024-04-23,5882.35,5882.35,5882.35,5882.35,0.0,0.0,0.0,HBH,5882.350000000001,0.0,0.0,0.0,0.0,5882.35,0.0
2024-04-24,5882.35,5882.35,5882.35,5882.35,0.0,0.0,0.0,HBH,5882.350000000001,0.0,0.0,0.0,0.0,5882.35,0.0
2024-04-25,5882.35,5882.35,5882.35,5882.35,0.0,0.0,0.0,HBH,5882.350000000001,0.0,0.0,0.0,0.0,5882.35,0.0
2024-04-26,5882.35,5882.35,5882.35,5882.35,0.0,0.0,0.0,HBH,5882.350000000001,0.0,0.0,0.0,0.0,5882.35,0.0
2024-05-02,5882.35,5882.35,5882.35,5882.35,0.0,0.0,0.0,HBH,5882.350000000001,0.0,0.0,0.0,0.0,5882.35,0.0
2024-05-03,5882.35,5882.35,5882.35,5882.35,0.0,0.0,0.0,HBH,5882.350000000001,0.0,0.0,0.0,0.0,5882.35,0.0
2024-05-06,5882.35,5882.35,5882.35,5882.35,0.0,0.0,0.0,HBH,5882.350000000001,0.0,0.0,0.0,0.0,5882.35,0.0
2024-05-07,5882.35,5882.35,5882.35,5882.35,0.0,0.0,500.0,HBH,5882.350000000001,2941175.0,100.0,0.0,2941175.0,5882.35,0.0
2024-05-08,5882.35,5882.35,5882.35,5882.35,0.0,0.0,0.0,HBH,5882.350000000001,0.0,0.0,0.0,0.0,5882.35,0.0
2024-05-09,5882.35,5882.35,5882.35,5882.35,0.0,0.0,0.0,HBH,5882.350000000001,0.0,0.0,0.0,0.0,5882.35,0.0
2024-05-10,5882.35,5882.35,5882.35,5882.35,0.0,0.0,0.0,HBH,5882.350000000001,0.0,0.0,0.0,0.0,5882.35,0.0
2024-05-13,5882.35,5882.35,5882.35,5882.35,0.0,0.0,0.0,HBH,5882.350000000001,0.0,0.0,0.0,0.0,5882.35,0.0
2024-05-14,5882.35,5882.35,5882.35,5882.35,0.0,0.0,0.0,HBH,5882.350000000001,0.0,0.0,0.0,0.0,5882.35,0.0
2024-05-15,5882.35,5882.35,5882.35,5882.35,0.0,0.0,0.0,HBH,5882.350000000001,0.0,0.0,0.0,0.0,5882.35,0.0
2024-05-16,5882.35,5882.35,5882.35,5882.35,0.0,0.0,0.0,HBH,5882.350000000001,0.0,0.0,0.0,0.0,5882.35,0.0
2024-05-17,5882.35,5882.35,5882.35,5882.35,0.0,0.0,0.0,HBH,5882.350000000001,0.0,0.0,0.0,0.0,5882.35,0.0
2024-05-20,5882.35,5882.35,5882.35,5882.35,0.0,0.0,0.0,HBH,5882.350000000001,0.0,0.0,0.0,0.0,5882.35,0.0
2024-05-21,5882.35,5882.35,5882.35,5882.35,0.0,0.0,200.0,HBH,5882.350000000001,1176470.0,100.0,0.0,1176470.0,5882.35,0.0
2024-05-22,5882.35,5882.35,5882.35,5882.35,0.0,0.0,0.0,HBH,5882.350000000001,0.0,0.0,0.0,0.0,5882.35,0.0
2024-05-23,5882.35,5882.35,5882.35,5882.35,0.0,0.0,0.0,HBH,5882.350000000001,0.0,0.0,0.0,0.0,5882.35,0.0
2024-05-24,5686.27,5686.27,5686.27,5686.27,-196.07999999999993,-3.333361666680832,2300.0,HBH,5686.27,13078421.000000002,100.0,0.0,13078421.000000002,5843.134,0.0
2024-05-27,5686.27,5686.27,5686.27,5686.27,0.0,0.0,0.0,HBH,5686.27,0.0,0.0,0.0,0.0,5803.918,0.0
2024-05-28,5686.27,5686.27,5686.27,5686.27,0.0,0.0,0.0,HBH,5686.27,0.0,0.0,0.0,0.0,5764.702,0.0
2024-05-29,5686.27,5686.27,5686.27,5686.27,0.0,0.0,0.0,HBH,5686.27,0.0,0.0,0.0,0.0,5725.486,0.0
2024-05-30,5882.35,5882.35,5882.35,5882.35,196.07999999999993,3.448306183139385,1000.0,HBH,5882.350000000001,5882350.0,43.47826086956522,100.0,5882350.0,5725.486000000001,0.0
2024-05-31,5882.35,5882.35,5882.35,5882.35,0.0,0.0,2000.0,HBH,5882.350000000001,11764700.0,86.95652173913044,100.0,11764700.0,5764.702,0.0
2024-06-03,5882.35,5882.35,5882.35,5882.35,0.0,0.0,0.0,HBH,5882.350000000001,0.0,0.0,100.0,0.0,5803.918000000001,0.0
2024-06-04,5882.35,5882.35,5882.35,5882.35,0.0,0.0,300.0,HBH,5882.350000000001,1764705.0,13.043478260869565,100.0,1764705.0,5843.134,0.0
2024-06-05,5882.35,5882.35,5882.35,5882.35,0.0,0.0,1700.0,HBH,5882.350000000001,9999995.0,73.91304347826086,0.0,9999995.0,5882.35,0.0
2024-06-06,5882.35,6568.63,5882.35,6568.63,686.2799999999997,11.666765833382911,3400.0,HBH,6339.87,22333342.0,100.0,100.0,22333342.0,6019.606,11.666765833382911
2024-06-07,5980.39,5980.39,5980.39,5980.39,-588.2399999999998,-8.955292047200098,0.0,HBH,5980.39,0.0,0.0,14.285714285714285,0.0,6039.214000000001,0.0
2024-06-10,5980.39,5980.39,5980.39,5980.39,0.0,0.0,0.0,HBH,5980.39,0.0,0.0,14.285714285714285,0.0,6058.822,0.0
2024-06-11,5980.39,5980.39,5980.39,5980.39,0.0,0.0,0.0,HBH,5980.39,0.0,0.0,14.285714285714285,0.0,6078.43,0.0
2024-06-12,5980.39,5980.39,5980.39,5980.39,0.0,0.0,0.0,HBH,5980.39,0.0,0.0,14.285714285714285,0.0,6098.0380000000005,0.0
2024-06-13,5980.39,5980.39,5980.39,5980.39,0.0,0.0,0.0,HBH,5980.39,0.0,0.0,0.0,0.0,5980.39,0.0
2024-06-14,5980.39,5980.39,5980.39,5980.39,0.0,0.0,300.0,HBH,5980.39,1794117.0,8.823529411764707,0.0,1794117.0,5980.39,0.0
2024-06-17,5980.39,5980.39,5980.39,5980.39,0.0,0.0,0.0,HBH,5980.39,0.0,0.0,0.0,0.0,5980.39,0.0
2024-06-18,5980.39,5980.39,5980.39,5980.39,0.0,0.0,0.0,HBH,5980.39,0.0,0.0,0.0,0.0,5980.39,0.0
2024-06-19,5784.31,5784.31,5784.31,5784.31,-196.07999999999993,-3.278715936586074,500.0,HBH,5784.31,2892155.0,14.705882352941178,0.0,2892155.0,5941.174000000001,0.0
2024-06-20,5784.31,5784.31,5784.31,5784.31,0.0,0.0,0.0,HBH,5784.31,0.0,0.0,0.0,0.0,5901.9580000000005,0.0
2024-06-21,5784.31,5784.31,5784.31,5784.31,0.0,0.0,0.0,HBH,5784.31,0.0,0.0,0.0,0.0,5862.742,0.0
2024-06-24,5784.31,5784.31,5784.31,5784.31,0.0,0.0,0.0,HBH,5784.31,0.0,0.0,0.0,0.0,5823.526000000001,0.0
2024-06-25,5784.31,5784.31,5784.31,5784.31,0.0,0.0,0.0,HBH,5784.31,0.0,0.0,0.0,0.0,5784.31,0.0
2024-06-26,5882.35,5882.35,5882.35,5882.35,98.03999999999996,1.694929905209091,100.0,HBH,5882.350000000001,588235.0,20.0,100.0,588235.0,5803.918000000001,0.0
2024-06-27,5882.35,5882.35,5882.35,5882.35,0.0,0.0,0.0,HBH,5882.350000000001,0.0,0.0,100.0,0.0,5823.526,0.0
2024-06-28,5882.35,5882.35,5882.35,5882.35,0.0,0.0,0.0,HBH,5882.350000000001,0.0,0.0,100.0,0.0,5843.134,0.0
2024-07-01,5882.35,5882.35,5882.35,5882.35,0.0,0.0,0.0,HBH,5882.350000000001,0.0,0.0,100.0,0.0,5862.742,0.0
2024-07-02,5882.35,5882.35,5882.35,5882.35,0.0,0.0,0.0,HBH,5882.350000000001,0.0,0.0,0.0,0.0,5882.35,0.0
2024-07-03,5882.35,5882.35,5882.35,5882.35,0.0,0.0,0.0,HBH,5882.350000000001,0.0,0.0,0.0,0.0,5882.35,0.0
2024-07-04,5882.35,5882.35,5882.35,5882.35,0.0,0.0,0.0,HBH,5882.350000000001,0.0,0.0,0.0,0.0,5882.35,0.0
2024-07-05,5882.35,5882.35,5882.35,5882.35,0.0,0.0,0.0,HBH,5882.350000000001,0.0,0.0,0.0,0.0,5882.35,0.0
2024-07-08,5882.35,5882.35,5882.35,5882.35,0.0,0.0,0.0,HBH,5882.350000000001,0.0,0.0,0.0,0.0,5882.35,0.0
2024-07-09,5000.0,5000.0,5000.0,5000.0,-882.3500000000004,-14.999957499978755,100.0,HBH,5000.0,500000.0,100.0,0.0,500000.0,5705.88,0.0
2024-07-10,5000.0,5000.0,5000.0,5000.0,0.0,0.0,0.0,HBH,5000.0,0.0,0.0,0.0,0.0,5529.410000000001,0.0
2024-07-11,5686.27,5686.27,5686.27,5686.27,686.2700000000004,13.72540000000001,5900.0,HBH,5686.27,33548993.000000004,100.0,77.77752592508644,33548993.000000004,5490.194,0.0
2024-07-12,6470.59,6470.59,6372.55,6470.59,784.3199999999997,13.79322473255754,1600.0,HBH,6437.91,10352944.0,27.11864406779661,100.0,10352944.0,5607.842000000001,1.5151632231373022
2024-07-15,6470.59,6470.59,6470.59,6470.59,0.0,0.0,0.0,HBH,6470.59,0.0,0.0,100.0,0.0,5725.49,0.0
2024-07-16,5588.24,5784.31,5588.24,5784.31,-686.2799999999997,-10.606142561961116,200.0,HBH,5718.953333333334,1156862.0,3.389830508474576,53.333016000380816,1156862.0,5882.352000000001,3.5086180980058237
2024-07-17,5686.27,5686.27,5686.27,5686.27,-98.03999999999996,-1.694929905209091,0.0,HBH,5686.27,0.0,0.0,11.110103700345737,0.0,6019.606,0.0
2024-07-18,6470.59,6470.59,5882.35,5882.35,196.07999999999993,3.448306183139385,300.0,HBH,6078.43,1764705.0,5.084745762711865,33.3325777752593,1764705.0,6058.822,9.090979338823812
2024-07-19,6274.51,6274.51,6274.51,6274.51,392.15999999999985,6.666723333361664,0.0,HBH,6274.509999999999,0.0,0.0,77.77752592508644,0.0,6019.606,0.0
2024-07-22,6274.51,6274.51,6274.51,6274.51,0.0,0.0,0.0,HBH,6274.509999999999,0.0,0.0,77.77752592508644,0.0,5980.39,0.0
2024-07-23,5686.27,5686.27,5686.27,5686.27,-588.2399999999998,-9.375074707028912,100.0,HBH,5686.27,568627.0,1.694915254237288,0.0,568627.0,5960.782,0.0
2024-07-24,5686.27,6372.55,5686.27,6372.55,686.2799999999997,12.069071640987849,400.0,HBH,6143.79,2549020.0,6.779661016949152,87.5,2549020.0,6098.038,12.069071640987849
2024-07-25,5196.08,6372.55,5196.08,6372.55,0.0,0.0,400.0,HBH,5980.393333333333,2549020.0,25.0,100.0,2549020.0,6196.0779999999995,22.641491278040373
2024-07-26,6372.55,6372.55,6372.55,6372.55,0.0,0.0,100.0,HBH,6372.55,637255.0,25.0,100.0,637255.0,6215.686,0.0
2024-07-29,5784.31,5784.31,5490.2,5490.2,-882.3500000000004,-13.846105562137613,1100.0,HBH,5588.236666666667,6039220.0,100.0,25.000212500106233,6039220.0,6058.8240000000005,5.084616834160005
2024-07-30,6176.47,6176.47,6176.47,6176.47,686.2700000000004,12.499908928636488,100.0,HBH,6176.47,617647.0,9.090909090909092,83.33319166659584,617647.0,6156.864,0.0
2024-07-31,5588.24,6176.47,5588.24,6176.47,0.0,0.0,500.0,HBH,5980.393333333333,3088235.0,45.45454545454545,83.33319166659584,3088235.0,6117.648,10.526212188452904
2024-08-01,6176.47,6176.47,6176.47,6176.47,0.0,0.0,100.0,HBH,6176.47,617647.0,9.090909090909092,77.77752592508644,617647.0,6078.432000000001,0.0
2024-08-02,5784.31,6176.47,5784.31,6176.47,0.0,0.0,200.0,HBH,6045.75,1235294.0,18.181818181818183,100.0,1235294.0,6039.216,6.779719620836364
2024-08-05,5980.39,5980.39,5980.39,5980.39,-196.07999999999993,-3.1746288737741777,0.0,HBH,5980.39,0.0,0.0,66.6660999949,0.0,6137.254000000001,0.0
2024-08-06,5098.04,5098.04,5098.04,5098.04,-882.3500000000004,-14.754054501462285,100.0,HBH,5098.04,509804.0,9.090909090909092,0.0,509804.0,5921.568000000001,0.0
2024-08-07,5784.31,5784.31,5784.31,5784.31,686.2700000000004,13.461447929008019,200.0,HBH,5784.31,1156862.0,18.181818181818183,63.63602644585187,1156862.0,5843.136,0.0
2024-08-08,6078.43,6078.43,6078.43,6078.43,294.1199999999999,5.084789715627272,100.0,HBH,6078.43,607843.0,9.090909090909092,90.90900661146296,607843.0,5823.528,0.0
2024-08-09,6176.47,6176.47,6176.47,6176.47,98.03999999999996,1.6129164932392075,100.0,HBH,6176.47,617647.0,9.090909090909092,100.0,617647.0,5823.528,0.0
2024-08-12,6176.47,6176.47,6176.47,6176.47,0.0,0.0,0.0,HBH,6176.47,0.0,0.0,100.0,0.0,5862.744000000001,0.0
2024-08-13,6274.51,6274.51,6274.51,6274.51,98.03999999999996,1.5873144368870888,200.0,HBH,6274.509999999999,1254902.0,40.0,100.0,1254902.0,6098.038,0.0
2024-08-14,6274.51,6274.51,6274.51,6274.51,0.0,0.0,0.0,HBH,6274.509999999999,0.0,0.0,100.0,0.0,6196.078,0.0
2024-08-15,6274.51,6274.51,6274.51,6274.51,0.0,0.0,0.0,HBH,6274.509999999999,0.0,0.0,100.0,0.0,6235.294,0.0
2024-08-16,6274.51,6274.51,6274.51,6274.51,0.0,0.0,0.0,HBH,6274.509999999999,0.0,0.0,100.0,0.0,6254.902,0.0
2024-08-19,6274.51,6274.51,6274.51,6274.51,0.0,0.0,0.0,HBH,6274.509999999999,0.0,0.0,0.0,0.0,6274.51,0.0
2024-08-20,6274.51,6274.51,6274.51,6274.51,0.0,0.0,0.0,HBH,6274.509999999999,0.0,0.0,0.0,0.0,6274.51,0.0
2024-08-21,6274.51,6274.51,6274.51,6274.51,0.0,0.0,0.0,HBH,6274.509999999999,0.0,0.0,0.0,0.0,6274.51,0.0
2024-08-22,6274.51,6274.51,6274.51,6274.51,0.0,0.0,0.0,HBH,6274.509999999999,0.0,0.0,0.0,0.0,6274.51,0.0
2024-08-23,6078.43,6078.43,6078.43,6078.43,-196.07999999999993,-3.1250249023429704,100.0,HBH,6078.43,607843.0,50.0,0.0,607843.0,6235.294,0.0
2024-08-26,6078.43,6078.43,6078.43,6078.43,0.0,0.0,400.0,HBH,6078.43,2431372.0,100.0,0.0,2431372.0,6196.078,0.0
2024-08-27,5882.35,5882.35,5882.35,5882.35,-196.07999999999993,-3.225832986478415,100.0,HBH,5882.350000000001,588235.0,25.0,0.0,588235.0,6117.646,0.0
2024-08-28,5882.35,5882.35,5882.35,5882.35,0.0,0.0,0.0,HBH,5882.350000000001,0.0,0.0,0.0,0.0,6039.214000000001,0.0
2024-08-29,5882.35,5882.35,5882.35,5882.35,0.0,0.0,0.0,HBH,5882.350000000001,0.0,0.0,0.0,0.0,5960.782,0.0
2024-08-30,5882.35,5882.35,5882.35,5882.35,0.0,0.0,0.0,HBH,5882.350000000001,0.0,0.0,0.0,0.0,5921.566000000001,0.0
2024-09-04,5882.35,5882.35,5882.35,5882.35,0.0,0.0,0.0,HBH,5882.350000000001,0.0,0.0,0.0,0.0,5882.35,0.0
2024-09-05,5882.35,5882.35,5882.35,5882.35,0.0,0.0,0.0,HBH,5882.350000000001,0.0,0.0,0.0,0.0,5882.35,0.0
2024-09-06,5392.16,5392.16,5000.0,5000.0,-882.3500000000004,-14.999957499978755,4700.0,HBH,5130.72,23500000.0,100.0,0.0,23500000.0,5705.88,7.272781223109104
2024-09-09,5000.0,5000.0,5000.0,5000.0,0.0,0.0,0.0,HBH,5000.0,0.0,0.0,0.0,0.0,5529.410000000001,0.0
2024-09-10,5000.0,5000.0,5000.0,5000.0,0.0,0.0,0.0,HBH,5000.0,0.0,0.0,0.0,0.0,5352.9400000000005,0.0
2024-09-11,5686.27,5686.27,5686.27,5686.27,686.2700000000004,13.72540000000001,3700.0,HBH,5686.27,21039199.0,78.72340425531915,77.77752592508644,21039199.0,5313.724,0.0
2024-09-12,5686.27,5686.27,5686.27,5686.27,0.0,0.0,0.0,HBH,5686.27,0.0,0.0,100.0,0.0,5274.508,0.0
2024-09-13,5686.27,5686.27,5686.27,5686.27,0.0,0.0,0.0,HBH,5686.27,0.0,0.0,100.0,0.0,5411.762000000001,0.0
2024-09-16,5686.27,5686.27,5686.27,5686.27,0.0,0.0,0.0,HBH,5686.27,0.0,0.0,100.0,0.0,5549.0160000000005,0.0
2024-09-17,5000.0,5000.0,5000.0,5000.0,-686.2700000000004,-12.068895778779417,600.0,HBH,5000.0,3000000.0,12.76595744680851,0.0,3000000.0,5549.0160000000005,0.0
2024-09-18,5686.27,5686.27,5686.27,5686.27,686.2700000000004,13.72540000000001,100.0,HBH,5686.27,568627.0,2.127659574468085,100.0,568627.0,5549.0160000000005,0.0
2024-09-19,5686.27,5686.27,5686.27,5686.27,0.0,0.0,0.0,HBH,5686.27,0.0,0.0,100.0,0.0,5549.0160000000005,0.0
2024-09-20,5686.27,5686.27,5686.27,5686.27,0.0,0.0,3900.0,HBH,5686.27,22176453.0,100.0,100.0,22176453.0,5549.0160000000005,0.0
2024-09-23,5686.27,5686.27,5686.27,5686.27,0.0,0.0,2200.0,HBH,5686.27,12509794.000000002,56.41025641025641,100.0,12509794.000000002,5549.0160000000005,0.0
2024-09-24,5686.27,5686.27,5686.27,5686.27,0.0,0.0,0.0,HBH,5686.27,0.0,0.0,0.0,0.0,5686.27,0.0
2024-09-25,5686.27,5686.27,5686.27,5686.27,0.0,0.0,0.0,HBH,5686.27,0.0,0.0,0.0,0.0,5686.27,0.0
2024-09-26,5686.27,5686.27,5686.27,5686.27,0.0,0.0,500.0,HBH,5686.27,2843135.0,12.82051282051282,0.0,2843135.0,5686.27,0.0
2024-09-27,5686.27,5686.27,5686.27,5686.27,0.0,0.0,500.0,HBH,5686.27,2843135.0,12.82051282051282,0.0,2843135.0,5686.27,0.0
2024-09-30,5686.27,5686.27,5686.27,5686.27,0.0,0.0,0.0,HBH,5686.27,0.0,0.0,0.0,0.0,5686.27,0.0
2024-10-01,5686.27,5686.27,5686.27,5686.27,0.0,0.0,0.0,HBH,5686.27,0.0,0.0,0.0,0.0,5686.27,0.0
2024-10-02,5686.27,5686.27,5686.27,5686.27,0.0,0.0,0.0,HBH,5686.27,0.0,0.0,0.0,0.0,5686.27,0.0
2024-10-03,5686.27,5686.27,5686.27,5686.27,0.0,0.0,0.0,HBH,5686.27,0.0,0.0,0.0,0.0,5686.27,0.0
2024-10-04,5686.27,5686.27,5686.27,5686.27,0.0,0.0,0.0,HBH,5686.27,0.0,0.0,0.0,0.0,5686.27,0.0
2024-10-07,5686.27,5686.27,5686.27,5686.27,0.0,0.0,0.0,HBH,5686.27,0.0,0.0,0.0,0.0,5686.27,0.0
2024-10-08,5392.16,5392.16,5392.16,5392.16,-294.1100000000006,-5.172283412500647,1500.0,HBH,5392.16,8088240.0,100.0,0.0,8088240.0,5627.448,0.0
2024-10-09,5392.16,5392.16,5392.16,5392.16,0.0,0.0,0.0,HBH,5392.16,0.0,0.0,0.0,0.0,5568.626,0.0
2024-10-10,5392.16,5392.16,5392.16,5392.16,0.0,0.0,0.0,HBH,5392.16,0.0,0.0,0.0,0.0,5509.804,0.0
2024-10-11,5392.16,5392.16,5392.16,5392.16,0.0,0.0,0.0,HBH,5392.16,0.0,0.0,0.0,0.0,5450.982,0.0
2024-10-14,5392.16,5392.16,5392.16,5392.16,0.0,0.0,0.0,HBH,5392.16,0.0,0.0,0.0,0.0,5392.16,0.0
2024-10-15,5392.16,5392.16,5392.16,5392.16,0.0,0.0,0.0,HBH,5392.16,0.0,0.0,0.0,0.0,5392.16,0.0
2024-10-16,5392.16,5392.16,5392.16,5392.16,0.0,0.0,0.0,HBH,5392.16,0.0,0.0,0.0,0.0,5392.16,0.0
2024-10-17,5392.16,5392.16,5392.16,5392.16,0.0,0.0,0.0,HBH,5392.16,0.0,0.0,0.0,0.0,5392.16,0.0
2024-10-18,5392.16,5392.16,5392.16,5392.16,0.0,0.0,0.0,HBH,5392.16,0.0,0.0,0.0,0.0,5392.16,0.0
2024-10-21,5392.16,5392.16,5392.16,5392.16,0.0,0.0,0.0,HBH,5392.16,0.0,0.0,0.0,0.0,5392.16,0.0
2024-10-22,5392.16,5392.16,5392.16,5392.16,0.0,0.0,0.0,HBH,5392.16,0.0,0.0,0.0,0.0,5392.16,0.0
2024-10-23,5392.16,5392.16,5392.16,5392.16,0.0,0.0,0.0,HBH,5392.16,0.0,0.0,0.0,0.0,5392.16,0.0
2024-10-24,5392.16,5392.16,5392.16,5392.16,0.0,0.0,0.0,HBH,5392.16,0.0,0.0,0.0,0.0,5392.16,0.0
2024-10-25,5392.16,5392.16,5392.16,5392.16,0.0,0.0,0.0,HBH,5392.16,0.0,0.0,0.0,0.0,5392.16,0.0
2024-10-28,4607.84,4607.84,4607.84,4607.84,-784.3199999999997,-14.545562446218208,100.0,HBH,4607.84,460784.0,100.0,0.0,460784.0,5235.296,0.0
2024-10-29,4215.69,4215.69,4215.69,4215.69,-392.15000000000055,-8.51049515608182,100.0,HBH,4215.69,421568.99999999994,100.0,0.0,421568.99999999994,5000.0019999999995,0.0
2024-10-30,4803.92,4803.92,4803.92,4803.92,588.2300000000005,13.953350459829839,100.0,HBH,4803.92,480392.0,100.0,49.99957499978753,480392.0,4882.353999999999,0.0
2024-10-31,4117.65,5294.12,4117.65,4803.92,0.0,0.0,1500.0,HBH,4738.5633333333335,7205880.0,100.0,53.84579171603207,7205880.0,4764.706,28.57139387757581
2024-11-01,4901.96,4901.96,4901.96,4901.96,98.03999999999996,2.040833319455777,0.0,HBH,4901.96,0.0,0.0,66.66638333319167,0.0,4666.665999999999,0.0
2024-11-04,5588.24,5588.24,5588.24,5588.24,686.2799999999997,14.000114240018274,600.0,HBH,5588.240000000001,3352944.0,40.0,100.0,3352944.0,4862.746,0.0
2024-11-05,4803.92,5588.24,4803.92,5588.24,0.0,0.0,200.0,HBH,5326.8,1117648.0,13.333333333333334,100.0,1117648.0,5137.255999999999,16.326666555646216
2024-11-06,5882.35,5882.35,5882.35,5882.35,294.1100000000006,5.263016620617593,100.0,HBH,5882.350000000001,588235.0,6.666666666666667,100.0,588235.0,5352.942000000001,0.0
2024-11-07,6764.71,6764.71,5686.27,5686.27,-196.07999999999993,-3.333361666680832,400.0,HBH,6045.75,2274508.0,26.666666666666668,44.99971950081347,2274508.0,5529.412,15.942146817823671
2024-11-08,5686.27,5686.27,5686.27,5686.27,0.0,0.0,100.0,HBH,5686.27,568627.0,6.666666666666667,44.99971950081347,568627.0,5686.274,0.0
2024-11-11,5686.27,5686.27,5686.27,5686.27,0.0,0.0,0.0,HBH,5686.27,0.0,0.0,44.99971950081347,0.0,5705.88,0.0
2024-11-12,5686.27,5686.27,5686.27,5686.27,0.0,0.0,0.0,HBH,5686.27,0.0,0.0,0.0,0.0,5725.486000000001,0.0
2024-11-13,5686.27,5686.27,5686.27,5686.27,0.0,0.0,0.0,HBH,5686.27,0.0,0.0,0.0,0.0,5686.27,0.0
2024-11-14,5686.27,5686.27,5686.27,5686.27,0.0,0.0,0.0,HBH,5686.27,0.0,0.0,0.0,0.0,5686.27,0.0
2024-11-15,5686.27,5686.27,5686.27,5686.27,0.0,0.0,0.0,HBH,5686.27,0.0,0.0,0.0,0.0,5686.27,0.0
2024-11-18,5686.27,5686.27,5686.27,5686.27,0.0,0.0,0.0,HBH,5686.27,0.0,0.0,0.0,0.0,5686.27,0.0
2024-11-19,5686.27,5686.27,5686.27,5686.27,0.0,0.0,0.0,HBH,5686.27,0.0,0.0,0.0,0.0,5686.27,0.0
2024-11-20,5686.27,5686.27,5686.27,5686.27,0.0,0.0,0.0,HBH,5686.27,0.0,0.0,0.0,0.0,5686.27,0.0
2024-11-21,5686.27,5686.27,5686.27,5686.27,0.0,0.0,0.0,HBH,5686.27,0.0,0.0,0.0,0.0,5686.27,0.0
2024-11-22,5686.27,5686.27,5686.27,5686.27,0.0,0.0,0.0,HBH,5686.27,0.0,0.0,0.0,0.0,5686.27,0.0
2024-11-25,4901.96,4901.96,4901.96,4901.96,-784.3100000000004,-13.793048870349109,100.0,HBH,4901.96,490196.0,100.0,0.0,490196.0,5529.408,0.0
2024-11-26,5588.24,5588.24,4215.69,5588.24,686.2799999999997,14.000114240018274,1300.0,HBH,5130.723333333333,7264712.0,100.0,93.33392266996691,7264712.0,5509.802000000001,24.561400369347062
2024-11-27,5490.2,5490.2,5490.2,5490.2,-98.03999999999996,-1.75439852261177,0.0,HBH,5490.2,0.0,0.0,86.66716533612585,0.0,5470.588,0.0
2024-11-28,5490.2,5490.2,5490.2,5490.2,0.0,0.0,0.0,HBH,5490.2,0.0,0.0,86.66716533612585,0.0,5431.374,0.0
2024-11-29,5490.2,5490.2,5490.2,5490.2,0.0,0.0,0.0,HBH,5490.2,0.0,0.0,92.85709081636371,0.0,5392.16,0.0
2024-12-02,4901.96,4901.96,4901.96,4901.96,-588.2399999999998,-10.714363775454443,700.0,HBH,4901.96,3431372.0,53.84615384615385,49.999635714545946,3431372.0,5392.16,0.0
2024-12-03,4901.96,4901.96,4901.96,4901.96,0.0,0.0,3000.0,HBH,4901.96,14705880.0,100.0,0.0,14705880.0,5254.9039999999995,0.0
2024-12-04,4901.96,4901.96,4901.96,4901.96,0.0,0.0,2500.0,HBH,4901.96,12254900.0,83.33333333333334,0.0,12254900.0,5137.255999999999,0.0
2024-12-05,4901.96,4901.96,4215.69,4901.96,0.0,0.0,1800.0,HBH,4673.203333333334,8823528.0,60.0,53.84579171603207,8823528.0,5019.608,13.999910239985647
2024-12-06,4901.96,4901.96,4901.96,4901.96,0.0,0.0,500.0,HBH,4901.96,2450980.0,16.666666666666664,100.0,2450980.0,4901.96,0.0
2024-12-09,4901.96,4901.96,4901.96,4901.96,0.0,0.0,1100.0,HBH,4901.96,5392156.0,36.666666666666664,100.0,5392156.0,4901.96,0.0
2024-12-10,5588.24,5588.24,5588.24,5588.24,686.2799999999997,14.000114240018274,100.0,HBH,5588.240000000001,558824.0,3.3333333333333335,100.0,558824.0,5039.216,0.0
2024-12-11,4901.96,5098.04,4901.96,5000.0,-588.2399999999998,-10.52639113567062,46900.0,HBH,5000.0,234500000.0,100.0,57.14254489818224,234500000.0,5058.8240000000005,4.000032640005221
